queue_ns,network_ns,total_ns
185,101922,102107
176,92630,92806
126,108994,109120
185,96058,96243
156,94195,94351
4504,93334,97838
116,100446,100562
166,103685,103851
175,92611,92786
22939,95285,118224
195,95702,95897
116,104260,104376
195,89867,90062
165,101397,101562
205,91462,91667
185,91472,91657
186,92601,92787
186,97375,97561
116,97018,97134
116,96900,97016
106,90411,90517
185,104527,104712
205,91828,92033
166,92521,92687
116,95167,95283
106,96276,96382
116,96385,96501
255,94136,94391
225,96821,97046
116,104339,104455
115,97495,97610
265,114765,115030
240,103953,104193
463,102328,102791
255,109500,109755
275,100396,100671
254,110035,110289
155,90115,90270
156,99901,100057
334,97563,97897
185,95850,96035
185,101536,101721
215,92581,92796
135,90669,90804
255,101089,101344
176,93086,93262
175,90927,91102
216,91530,91746
186,94116,94302
195,105330,105525
185,96127,96312
185,99356,99541
116,95781,95897
107,95225,95332
205,96801,97006
165,99238,99403
116,95434,95550
185,99208,99393
5277,94255,99532
116,101536,101652
165,96078,96243
176,101288,101464
175,95305,95480
186,97078,97264
185,89906,90091
116,94255,94371
186,95840,96026
156,101605,101761
176,91273,91449
255,119356,119611
205,98078,98283
196,101526,101722
195,95731,95926
156,95424,95580
106,98971,99077
205,104735,104940
185,92769,92954
116,98188,98304
176,92472,92648
195,93611,93806
116,102329,102445
5643,99178,104821
185,93730,93915
116,97306,97422
205,95761,95966
176,101327,101503
195,95572,95767
196,93977,94173
116,97237,97353
116,101407,101523
176,93631,93807
117,95533,95650
28654,103121,131775
196,98207,98403
175,99238,99413
225,104557,104782
186,101575,101761
175,95394,95569
136,101347,101483
195,113096,113291
265,116468,116733
175,93205,93380
185,101298,101483
215,103844,104059
106,97206,97312
116,94354,94470
195,96989,97184
294,101883,102177
116,97841,97957
185,102972,103157
116,95444,95560
116,101407,101523
145,101219,101364
185,95523,95708
176,95820,95996
155,99852,100007
116,96028,96144
205,103002,103207
275,95097,95372
195,92977,93172
186,93829,94015
116,95919,96035
225,99842,100067
215,101060,101275
185,92759,92944
156,98930,99086
195,101318,101513
156,95494,95650
116,98970,99086
106,95860,95966
165,96761,96926
165,101308,101473
205,95156,95361
156,95978,96134
107,101664,101771
175,104220,104395
176,92967,93143
116,96999,97115
126,99000,99126
116,99892,100008
245,96088,96333
116,99128,99244
195,99753,99948
245,94404,94649
185,95682,95867
176,101198,101374
166,95830,95996
205,99485,99690
186,103011,103197
185,92769,92954
136,104418,104554
126,99168,99294
155,98683,98838
186,99287,99473
145,100179,100324
175,95820,95995
195,95454,95649
185,101546,101731
146,101803,101949
175,93889,94064
107,99247,99354
126,99029,99155
127,101030,101157
225,100327,100552
245,95503,95748
166,99039,99205
116,101487,101603
185,99317,99502
234,103983,104217
215,135819,136034
176,95562,95738
176,99564,99740
155,105984,106139
176,94988,95164
205,101130,101335
176,94958,95134
136,97346,97482
176,101367,101543
186,101109,101295
166,93363,93529
106,104695,104801
175,101892,102067
146,100406,100552
126,102209,102335
295,96751,97046
174,89938,90112
127,104420,104547
203,105233,105436
411,102578,102989
124,92900,93024
203,94545,94748
124,97130,97254
123,101716,101839
183,99240,99423
124,95069,95193
163,90553,90716
124,94733,94857
163,100260,100423
262,100231,100493
123,99042,99165
193,101637,101830
213,99121,99334
124,101261,101385
154,99596,99750
124,102717,102841
124,99052,99176
193,98913,99106
194,101488,101682
173,95981,96154
154,101468,101622
183,95564,95747
114,101528,101642
193,93742,93935
193,96090,96283
204,101626,101830
213,95911,96124
144,101617,101761
153,99250,99403
124,99348,99472
124,96486,96610
184,102944,103128
193,97308,97501
272,101419,101691
153,100359,100512
242,119181,119423
173,94990,95163
193,101726,101919
164,101755,101919
183,103816,103999
203,101320,101523
154,101785,101939
163,101697,101860
164,101419,101583
183,95812,95995
164,101082,101246
174,116723,116897
163,100825,100988
183,96536,96719
193,100686,100879
173,96209,96382
154,100874,101028
124,99369,99493
153,99686,99839
114,101666,101780
183,94712,94895
194,95951,96145
114,101686,101800
153,101746,101899
154,100428,100582
183,92781,92964
183,112613,112796
124,102330,102454
223,102003,102226
173,99061,99234
154,99576,99730
173,96347,96520
491,92860,93351
193,92919,93112
193,95089,95282
203,93227,93430
154,89125,89279
174,93078,93252
193,95822,96015
193,99230,99423
184,101755,101939
183,101845,102028
183,92900,93083
183,94337,94520
382,101953,102335
173,101390,101563
124,100319,100443
262,92771,93033
183,139426,139609
183,93574,93757
213,100349,100562
193,95000,95193
184,94267,94451
124,99180,99304
114,101835,101949
253,95634,95887
173,99101,99274
124,98814,98938
124,102013,102137
183,95902,96085
237,91018,91255
253,97219,97472
183,92870,93053
124,96427,96551
123,99399,99522
183,101528,101711
212,101479,101691
193,95476,95669
163,99973,100136
154,101527,101681
193,95446,95639
193,95981,96174
154,98952,99106
213,99418,99631
163,94802,94965
114,98992,99106
183,101469,101652
184,101399,101583
183,96763,96946
183,103033,103216
124,103767,103891
184,96961,97145
183,101261,101444
154,101161,101315
193,95911,96104
163,94684,94847
124,101567,101691
242,94020,94262
124,101231,101355
203,95001,95204
203,99348,99551
193,99567,99760
194,95297,95491
124,101141,101265
153,99052,99205
123,109651,109774
193,89809,90002
124,101111,101235
183,95684,95867
174,100824,100998
193,95664,95857
184,100686,100870
124,98447,98571
124,101607,101731
203,95060,95263
193,96080,96273
253,104489,104742
258,96139,96397
124,94762,94886
203,103598,103801
307,100983,101290
124,97169,97293
124,99190,99314
124,101459,101583
203,99616,99819
163,95268,95431
114,101221,101335
203,95971,96174
183,96150,96333
193,101716,101909
124,98724,98848
213,104331,104544
193,94931,95124
124,97368,97492
183,95694,95877
183,93891,94074
134,101558,101692
213,96515,96728
124,99022,99146
184,96892,97076
114,100538,100652
213,102895,103108
164,101647,101811
124,97804,97928
173,93276,93449
124,123003,123127
183,105550,105733
173,108720,108893
164,101993,102157
124,101954,102078
223,96793,97016
184,100339,100523
164,92860,93024
164,93970,94134
124,99725,99849
213,103093,103306
173,96209,96382
193,101538,101731
252,96605,96857
193,101290,101483
164,100695,100859
203,93425,93628
164,94574,94738
154,95851,96005
253,93138,93391
134,101746,101880
183,95921,96104
154,101092,101246
213,95733,95946
163,105807,105970
124,99398,99522
124,101260,101384
154,95802,95956
124,99101,99225
193,101429,101622
223,94862,95085
124,99200,99324
124,98556,98680
233,101013,101246
164,94653,94817
184,101627,101811
154,101478,101632
193,100567,100760
193,102578,102771
124,95050,95174
402,95228,95630
193,90850,91043
124,94872,94996
124,94534,94658
164,101607,101771
183,95624,95807
193,101231,101424
243,95822,96065
253,96436,96689
243,138298,138541
193,95219,95412
183,97814,97997
223,101894,102117
203,95129,95332
183,107254,107437
163,93792,93955
124,97724,97848
114,101389,101503
164,101320,101484
183,95466,95649
124,94466,94590
184,94772,94956
124,98794,98918
124,95674,95798
124,150679,150803
223,55714,55937
183,111206,111389
183,98953,99136
134,101765,101899
173,122221,122394
134,106015,106149
123,95694,95817
174,101557,101731
193,95099,95292
163,101053,101216
10168,98675,108843
154,100002,100156
183,91415,91598
164,95584,95748
213,96159,96372
213,95683,95896
163,101082,101245
173,96565,96738
233,101033,101266
174,94128,94302
173,97348,97521
183,96338,96521
173,100240,100413
213,92682,92895
164,94544,94708
253,96139,96392
114,148847,148961
253,51167,51420
124,92642,92766
223,96099,96322
123,97556,97679
123,99161,99284
183,94476,94659
184,98883,99067
114,98546,98660
253,95119,95372
173,95347,95520
183,99497,99680
173,98943,99116
222,97635,97857
183,95436,95619
163,95258,95421
114,100350,100464
193,94891,95084
203,99091,99294
193,94951,95144
124,98754,98878
134,101666,101800
183,96060,96243
193,95515,95708
124,101300,101424
262,96031,96293
124,101122,101246
183,95228,95411
193,101043,101236
173,102003,102176
173,92751,92924
174,91186,91360
124,96744,96868
124,98972,99096
114,94733,94847
114,99170,99284
115,94683,94798
193,98358,98551
114,98912,99026
134,94446,94580
124,101409,101533
252,95258,95510
114,94554,94668
272,98903,99175
124,94535,94659
114,95654,95768
123,98745,98868
213,90760,90973
123,96972,97095
124,96813,96937
114,116495,116609
193,102103,102296
124,92266,92390
124,94069,94193
124,97358,97482
114,97397,97511
203,94396,94599
124,97575,97699
193,93980,94173
133,96744,96877
134,97279,97413
124,94347,94471
203,94237,94440
204,96664,96868
193,92009,92202
124,96931,97055
124,91820,91944
115,111562,111677
193,102023,102216
124,93673,93797
124,97516,97640
114,95485,95599
124,99972,100096
183,91899,92082
124,152235,152359
203,99804,100007
194,126262,126456
194,117763,117957
203,98249,98452
302,93791,94093
194,97357,97551
193,92801,92994
124,95654,95778
134,93554,93688
134,98605,98739
124,97358,97482
124,93771,93895
114,95020,95134
114,94366,94480
124,98021,98145
123,94951,95074
124,97417,97541
114,94871,94985
114,100033,100147
134,95010,95144
134,100656,100790
193,88977,89170
184,142339,142523
124,87373,87497
193,102924,103117
182,98953,99135
164,100438,100602
411,102015,102426
183,105832,106015
174,107709,107883
174,93339,93513
184,101836,102020
194,93250,93444
184,94720,94904
125,96678,96803
174,95257,95431
124,99193,99317
184,101826,102010
124,102114,102238
174,95953,96127
194,95595,95789
124,99252,99376
194,96092,96286
184,99322,99506
114,99252,99366
175,101885,102060
203,95993,96196
164,101786,101950
213,97782,97995
263,96172,96435
164,99739,99903
184,94631,94815
124,98577,98701
184,101806,101990
213,96967,97180
154,101677,101831
183,95735,95918
164,95237,95401
124,97394,97518
194,99461,99655
124,102085,102209
223,99938,100161
164,95337,95501
115,99411,99526
184,102104,102288
264,95923,96187
154,99172,99326
115,101657,101772
204,96877,97081
194,100345,100539
174,93141,93315
134,102015,102149
263,103476,103739
124,95397,95521
124,99143,99267
124,96937,97061
253,101269,101522
214,94939,95153
194,101607,101801
184,96708,96892
551,101901,102452
199,93245,93444
189,95207,95396
169,99237,99406
219,98979,99198
110,99575,99685
119,93827,93946
120,99555,99675
120,94502,94622
110,101463,101573
149,94228,94377
119,95675,95794
189,101741,101930
189,101821,102010
189,98561,98750
192,94904,95096
202,99197,99399
199,91406,91605
139,105518,105657
212,116062,116274
169,109344,109513
189,97299,97488
110,95545,95655
189,99306,99495
130,98799,98929
150,94243,94393
140,96797,96937
149,99297,99446
189,102308,102497
169,94526,94695
169,108023,108192
199,94159,94358
119,97727,97846
169,90144,90313
202,95679,95881
189,95774,95963
179,93956,94135
199,98948,99147
139,111913,112052
338,103729,104067
199,95789,95988
120,98705,98825
110,98268,98378
199,94537,94736
119,93961,94080
5396,102447,107843
182,91789,91971
119,96783,96902
120,99560,99680
110,94199,94309
109,98567,98676
110,98497,98607
109,96520,96629
119,155733,155852
189,64207,64396
130,97091,97221
160,99272,99432
169,95053,95222
120,98457,98577
119,95879,95998
169,98755,98924
129,93518,93647
120,95739,95859
110,99014,99124
179,102213,102392
120,96275,96395
129,98537,98666
189,98209,98398
209,95759,95968
109,98149,98258
119,95093,95212
110,121865,121975
208,95606,95814
120,99401,99521
129,98636,98765
119,95392,95511
109,99014,99123
110,98358,98468
129,95123,95252
119,99034,99153
119,100738,100857
179,100534,100713
170,94864,95034
179,99898,100077
159,94815,94974
119,98388,98507
188,103740,103928
189,92708,92897
169,97608,97777
169,97822,97991
168,102676,102844
181,101300,101481
199,103198,103397
380,99585,99965
179,94278,94457
120,99133,99253
149,94964,95113
139,97518,97657
120,98074,98194
199,97791,97990
179,98278,98457
179,88122,88301
129,95735,95864
130,92986,93116
199,99386,99585
199,94715,94914
119,94935,95054
129,100207,100336
140,94656,94796
100,98785,98885
140,99465,99605
109,112480,112589
179,101513,101692
169,94636,94805
139,96072,96211
199,102079,102278
182,99297,99479
169,101622,101791
140,101224,101364
188,93354,93542
199,95451,95650
149,101145,101294
212,99655,99867
139,99064,99203
139,95139,95278
169,93930,94099
179,95202,95381
199,97260,97459
139,103163,103302
404,98207,98611
156,99528,99684
166,96825,96991
246,96766,97012
166,96120,96286
166,100006,100172
166,91847,92013
186,97173,97359
116,102808,102924
157,95911,96068
117,99836,99953
245,96657,96902
186,102063,102249
146,95922,96068
176,95911,96087
246,96626,96872
186,102162,102348
116,97303,97419
116,118380,118496
196,102172,102368
156,100681,100837
206,98624,98830
5702,111324,117026
195,95126,95321
156,94361,94517
216,99568,99784
9239,98068,107307
9527,88319,97846
116,94351,94467
117,99141,99258
117,102728,102845
117,99588,99705
146,99280,99426
186,96160,96346
156,155547,155703
116,62680,62796
186,108124,108310
156,94599,94755
186,95225,95411
106,101973,102079
176,96627,96803
107,96805,96912
256,97074,97330
186,99429,99615
107,96974,97081
107,99309,99416
107,99210,99317
196,102867,103063
117,99131,99248
117,101933,102050
186,96428,96614
236,97113,97349
166,101536,101702
186,93198,93384
186,101933,102119
255,97203,97458
10929,95026,105955
157,96407,96564
195,96696,96891
126,97253,97379
107,96100,96207
126,99041,99167
196,102470,102666
186,99459,99645
97,99310,99407
166,99806,99972
176,96180,96356
126,102659,102785
206,99300,99506
186,103404,103590
126,94371,94497
117,97471,97588
245,99042,99287
107,99180,99287
196,95215,95411
107,99210,99317
147,102649,102796
186,97361,97547
167,96109,96276
166,96240,96406
206,99220,99426
186,96369,96555
116,99190,99306
166,96130,96296
176,95553,95729
117,97203,97320
206,93367,93573
156,98117,98273
117,99528,99645
106,95891,95997
116,99539,99655
106,101824,101930
186,95891,96077
156,99757,99913
185,148939,149124
265,145162,145427
196,89650,89846
117,106554,106671
116,99002,99118
126,96627,96753
236,96259,96495
186,101685,101871
166,96527,96693
176,93834,94010
107,101943,102050
117,100095,100212
126,99280,99406
157,100979,101136
176,94033,94209
196,93486,93682
116,99399,99515
166,94728,94894
126,99459,99585
18997,100244,119241
176,60553,60729
186,108105,108291
177,95712,95889
107,101645,101752
147,103344,103491
46873,104616,151489
245,57969,58214
146,137799,137945
117,102708,102825
246,97422,97668
166,102053,102219
166,96487,96653
156,110341,110497
176,96129,96305
7092,93228,100320
186,96766,96952
156,94957,95113
176,95444,95620
176,95772,95948
156,101953,102109
196,95682,95878
19336,92939,112275
186,96378,96564
126,96249,96375
117,99001,99118
464,101983,102447
186,99459,99645
117,99200,99317
116,96627,96743
116,98028,98144
156,95663,95819
166,96756,96922
116,99300,99416
196,102231,102427
176,96220,96396
126,99350,99476
117,96686,96803
175,95445,95620
156,101556,101712
166,96041,96207
177,89968,90145
116,99081,99197
107,101804,101911
126,121849,121975
176,105729,105905
176,94390,94566
186,101863,102049
146,101814,101960
186,97163,97349
156,101715,101871
166,96378,96544
146,101774,101920
53353,107379,160732
176,103414,103590
246,90028,90274
166,91310,91476
116,95523,95639
106,98922,99028
176,100353,100529
136,95196,95332
117,98186,98303
186,97074,97260
186,103145,103331
166,93585,93751
147,95006,95153
126,98783,98909
107,99349,99456
156,100602,100758
107,99071,99178
186,93834,94020
216,94907,95123
186,89154,89340
186,97322,97508
176,98405,98581
166,97233,97399
176,101715,101891
176,129292,129468
156,101545,101701
147,99409,99556
12827,90018,102845
176,95901,96077
156,90256,90412
196,95990,96186
116,98942,99058
117,95891,96008
176,102639,102815
18590,102838,121428
157,96407,96564
206,97153,97359
186,97134,97320
127,102311,102438
116,101745,101861
156,106087,106243
166,93596,93762
116,126390,126506
221,102102,102323
156,91558,91714
117,97690,97807
117,101943,102060
